0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.9997521349042525,0.02226361952579075,0.9976286746494142,-0.06882606713486783,0.04489847572272612,-0.03202756197965406,0,0.9991956384465517,0.04010082429811001,0.9950153240099325,-0.09972213889307156,0.12881933703876425,-0.26962845068286645,-1.0
0.9991956384465517,0.04010082429811001,0.9950153240099325,-0.09972213889307156,0.12881933703876425,-0.26962845068286645,1,0.9983317159234253,0.05773893817337974,0.9906084022676717,-0.13672963598536633,0.04322183412543494,-0.09431130980841906,-1.0
0.9983317159234253,0.05773893817337974,0.9906084022676717,-0.13672963598536633,0.04322183412543494,-0.09431130980841906,0,0.9975764970759949,0.06957824718680025,0.9856049928634991,-0.16906447894972437,0.07191183145388863,-0.22528831884982803,-1.0
0.9975764970759949,0.06957824718680025,0.9856049928634991,-0.16906447894972437,0.07191183145388863,-0.22528831884982803,1,0.9974357724006386,0.07156731052332115,0.9821563471854913,-0.188066237488957,-0.052724738553903125,0.03532286902605242,-1.0
0.9974357724006386,0.07156731052332115,0.9821563471854913,-0.188066237488957,-0.052724738553903125,0.03532286902605242,1,0.9987766937638967,0.04944811416079803,0.9877277505565938,-0.15618543715856206,-0.1633227906832606,0.27931345517286765,-1.0
0.9987766937638967,0.04944811416079803,0.9877277505565938,-0.15618543715856206,-0.1633227906832606,0.27931345517286765,2,0.9999935139781914,-0.0036016664960676105,0.9987972870458296,-0.04903039251209987,-0.35325113649479634,0.7717458997741358,-1.0
0.9999935139781914,-0.0036016664960676105,0.9987972870458296,-0.04903039251209987,-0.35325113649479634,0.7717458997741358,0,0.9983442734669581,-0.05752140154526574,0.9976824424479724,0.06804222241408783,-0.17189638079175676,0.3715443983742231,-1.0
0.9983442734669581,-0.05752140154526574,0.9976824424479724,0.06804222241408783,-0.17189638079175676,0.3715443983742231,2,0.9954899399234093,-0.09486716772038184,0.98713373821818,0.1598967881835081,-0.19203123311312248,0.5313349604889229,-1.0
0.9954899399234093,-0.09486716772038184,0.98713373821818,0.1598967881835081,-0.19203123311312248,0.5313349604889229,0,0.9946416020543496,-0.10338318752464926,0.9795113159260838,0.20138913072147624,0.10874707274267364,-0.11658093983182771,-1.0
0.9946416020543496,-0.10338318752464926,0.9795113159260838,0.20138913072147624,0.10874707274267364,-0.11658093983182771,0,0.9985707235628581,-0.053446328621805046,0.9932051204167597,0.11637692545315802,0.3794827382759561,-0.722658746391044,-1.0
0.9985707235628581,-0.053446328621805046,0.9932051204167597,0.11637692545315802,0.3794827382759561,-0.722658746391044,0,0.9991880791500998,0.04028873892707547,0.9974277125347336,-0.0716795526473825,0.5328501720830041,-1.113021101658586,-1.0
0.9991880791500998,0.04028873892707547,0.9974277125347336,-0.0716795526473825,0.5328501720830041,-1.113021101658586,2,0.9926280283123883,0.1212006493739226,0.9719076878986519,-0.23536237210628336,0.2586423928943922,-0.5067696780644123,-1.0
0.9926280283123883,0.1212006493739226,0.9719076878986519,-0.23536237210628336,0.2586423928943922,-0.5067696780644123,1,0.988537566164314,0.15097509821799932,0.9557240182198674,-0.2942645085593413,0.03469824187862022,-0.0907781869817369,-1.0
0.988537566164314,0.15097509821799932,0.9557240182198674,-0.2942645085593413,0.03469824187862022,-0.0907781869817369,2,0.9926218543824107,0.12125120289062856,0.971700844223865,-0.23621487957922532,-0.3271111480357224,0.6790220960207132,-1.0
0.9926218543824107,0.12125120289062856,0.971700844223865,-0.23621487957922532,-0.3271111480357224,0.6790220960207132,2,0.9996282502773117,0.027264651978709815,0.9992240290801212,-0.03938705001506423,-0.5905657040241211,1.2633690354960603,-1.0
0.9996282502773117,0.027264651978709815,0.9992240290801212,-0.03938705001506423,-0.5905657040241211,1.2633690354960603,0,0.9971844222449017,-0.07498818595019928,0.9851082924311411,0.17193502314363282,-0.40548953955345934,0.8062584671065784,-1.0
0.9971844222449017,-0.07498818595019928,0.9851082924311411,0.17193502314363282,-0.40548953955345934,0.8062584671065784,1,0.9902883397808355,-0.13902878872419364,0.9550114846941591,0.2965688184928717,-0.22263298137552004,0.44695558305290073,-1.0
0.9902883397808355,-0.13902878872419364,0.9550114846941591,0.2965688184928717,-0.22263298137552004,0.44695558305290073,1,0.9872948809153134,-0.15889876688765434,0.9416679824562121,0.336543326804807,0.026282745945580388,-0.034102772464472964,-1.0
0.9872948809153134,-0.15889876688765434,0.9416679824562121,0.336543326804807,0.026282745945580388,-0.034102772464472964,1,0.991639260428184,-0.12904099029937907,0.9587918469513907,0.28410947576513673,0.26789879076218287,-0.5043823854305103,-1.0
0.991639260428184,-0.12904099029937907,0.9587918469513907,0.28410947576513673,0.26789879076218287,-0.5043823854305103,1,0.9983330977088731,-0.057715041531698326,0.9886187866547199,0.1504423300582296,0.43024006572566403,-0.8326596245818801,-1.0
0.9983330977088731,-0.057715041531698326,0.9886187866547199,0.1504423300582296,0.43024006572566403,-0.8326596245818801,0,0.9989047720463636,0.04678949009128413,0.9980592169812502,-0.06227197924246204,0.5868989581752608,-1.2463629090067265,-1.0
0.9989047720463636,0.04678949009128413,0.9980592169812502,-0.06227197924246204,0.5868989581752608,-1.2463629090067265,1,0.9886758265310787,0.15006701847204304,0.9588817764493979,-0.28380581176791825,0.42374032816955465,-0.9542283860308829,-1.0
0.9886758265310787,0.15006701847204304,0.9588817764493979,-0.28380581176791825,0.42374032816955465,-0.9542283860308829,0,0.9758722715382178,0.21834218475328787,0.8961500593938069,-0.4437511363911943,0.2528487622071881,-0.7291005605187348,-1.0
0.9758722715382178,0.21834218475328787,0.8961500593938069,-0.4437511363911943,0.2528487622071881,-0.7291005605187348,0,0.9698096849099849,0.2438630251899535,0.843115298131167,-0.5377328277659764,0.0027161166276273296,-0.33261858398221206,-1.0
0.9698096849099849,0.2438630251899535,0.843115298131167,-0.5377328277659764,0.0027161166276273296,-0.33261858398221206,1,0.978347857311119,0.206967316489204,0.8488743258528529,-0.528594720847517,-0.3731656385416399,0.43381319069017893,-1.0
0.978347857311119,0.206967316489204,0.8488743258528529,-0.528594720847517,-0.3731656385416399,0.43381319069017893,2,0.995886329050641,0.09061136578839492,0.932602357048182,-0.3609055882473633,-0.7789390031547632,1.4042134682282548,-1.0
0.995886329050641,0.09061136578839492,0.932602357048182,-0.3609055882473633,-0.7789390031547632,1.4042134682282548,0,0.9980736220568508,-0.0620406717752034,0.9960430347724625,-0.08887222784010286,-0.7087455211308435,1.3237670114708204,-1.0
0.9980736220568508,-0.0620406717752034,0.9960430347724625,-0.08887222784010286,-0.7087455211308435,1.3237670114708204,2,0.9793450586466032,-0.20219608330648126,0.9801430328931666,0.19829179274741776,-0.6675150052905594,1.4874901431497005,-1.0
0.9793450586466032,-0.20219608330648126,0.9801430328931666,0.19829179274741776,-0.6675150052905594,1.4874901431497005,0,0.9587467276780125,-0.28426169662250117,0.9173308078974695,0.3981258455340169,-0.1589628970058361,0.5708148959557492,-1.0
0.9587467276780125,-0.28426169662250117,0.9173308078974695,0.3981258455340169,-0.1589628970058361,0.5708148959557492,1,0.9619293408409257,-0.2732982678857335,0.8989418588587941,0.4380679563623615,0.27095480660280874,-0.1348220219182814,-1.0
0.9619293408409257,-0.2732982678857335,0.8989418588587941,0.4380679563623615,0.27095480660280874,-0.1348220219182814,1,0.9830646527664977,-0.1832590747578014,0.936046410162954,0.35187656645626025,0.6339079129628464,-0.7781034800349405,-1.0
0.9830646527664977,-0.1832590747578014,0.936046410162954,0.35187656645626025,0.6339079129628464,-0.7781034800349405,2,0.9988526821407603,-0.047888614306631626,0.9814795525827574,0.19156692789192603,0.6975394923824757,-0.8408997554125874,-1.0
0.9988526821407603,-0.047888614306631626,0.9814795525827574,0.19156692789192603,0.6975394923824757,-0.8408997554125874,0,0.994233511633394,0.10723676769247424,0.9997076197389402,-0.024180054505781118,0.8175389381995735,-1.2657029198829346,-1.0
0.994233511633394,0.10723676769247424,0.9997076197389402,-0.024180054505781118,0.8175389381995735,-1.2657029198829346,1,0.9691562473024616,0.24644709029446824,0.9688112362562818,-0.24779989609274403,0.5632474262284122,-0.9369334144405184,-1.0
0.9691562473024616,0.24644709029446824,0.9688112362562818,-0.24779989609274403,0.5632474262284122,-0.9369334144405184,1,0.9487202907609984,0.3161167662405249,0.9285891359176124,-0.3711094402676683,0.14651483275010213,-0.3331100562073278,-1.0
0.9487202907609984,0.3161167662405249,0.9285891359176124,-0.3711094402676683,0.14651483275010213,-0.3331100562073278,1,0.9539235510726033,0.30004976038823034,0.9293156557753584,-0.36928635492096873,-0.31162175654148677,0.34972652132850335,-1.0
0.9539235510726033,0.30004976038823034,0.9293156557753584,-0.36928635492096873,-0.31162175654148677,0.34972652132850335,0,0.9769101695325038,0.21365046375792127,0.9607760086907216,-0.2773255507960394,-0.5624757163407076,0.5948688120394487,-1.0
0.9769101695325038,0.21365046375792127,0.9607760086907216,-0.2773255507960394,-0.5624757163407076,0.5948688120394487,2,0.9979603130881409,0.06383739892116322,0.9962502485125588,-0.086518450856824,-0.9158546134210485,1.2938830040689604,-1.0
0.9979603130881409,0.06383739892116322,0.9962502485125588,-0.086518450856824,-0.9158546134210485,1.2938830040689604,0,0.9943705940389359,-0.10595811300062742,0.9905183206482241,0.13738069900907482,-0.7430043465380024,0.8839992220442572,-1.0
0.9943705940389359,-0.10595811300062742,0.9905183206482241,0.13738069900907482,-0.7430043465380024,0.8839992220442572,2,0.9700923867543526,-0.24273599065907703,0.951373382016552,0.30804007529928285,-0.6143177312375913,0.8186964225627731,-1.0
0.9700923867543526,-0.24273599065907703,0.951373382016552,0.30804007529928285,-0.6143177312375913,0.8186964225627731,2,0.9427023810698584,-0.3336348613757554,0.9015748943938792,0.4326230574052492,-0.3140846425839978,0.4917625078805553,-1.0
0.9427023810698584,-0.3336348613757554,0.9015748943938792,0.4326230574052492,-0.3140846425839978,0.4917625078805553,0,0.9428439349941622,-0.33323462341828164,0.9068426923696852,0.4214692530846118,0.317612303093063,-0.6126292425633016,-1.0
0.9428439349941622,-0.33323462341828164,0.9068426923696852,0.4214692530846118,0.317612303093063,-0.6126292425633016,2,0.9703025796489952,-0.24189440656308117,0.9614868818059681,0.2748508252034845,0.6136765165293168,-0.9162186193449372,-1.0
0.9703025796489952,-0.24189440656308117,0.9614868818059681,0.2748508252034845,0.6136765165293168,-0.9162186193449372,0,0.9968117342240758,-0.07978951380470102,0.9998058315627025,0.019705308249630626,0.9899014391195502,-1.601776852005728,-1.0
0.9968117342240758,-0.07978951380470102,0.9998058315627025,0.019705308249630626,0.9899014391195502,-1.601776852005728,0,0.9914662699818612,0.13036347451742483,0.9475644099221406,-0.31956484326174767,1.0607393209284517,-1.748901864769861,-1.0
0.9914662699818612,0.13036347451742483,0.9475644099221406,-0.31956484326174767,1.0607393209284517,-1.748901864769861,0,0.9484540929728175,0.3169145524003436,0.8012394867969703,-0.5983437847904226,0.8122258220839587,-1.3393394922497432,-1.0
0.9484540929728175,0.3169145524003436,0.8012394867969703,-0.5983437847904226,0.8122258220839587,-1.3393394922497432,1,0.9090089120282528,0.41677667623466186,0.6902361599063763,-0.7235841648057946,0.24334532295933786,-0.31336613756298126,-1.0
